taxa_name	pectoral_fin	pelvic_fin	pectoral_inferred	pelvic_inferred	pectoral_propagated	pelvic_propagated
Aphanius_isfahanensis	1	?	1	?	1	0
Aphanius_transgrediens	1	?	1	?	1	0
Aphanius_saourensis	1	?	1	?	1	0
Orestias_gracilis	1	?	1	?	1	0
Orestias_silustani	1	?	1	?	1	0
Orestias_luteus	1	?	1	?	1	0
Orestias_jussiei	1	?	1	?	1	0
Orestias_mooni	1	?	1	?	1	0
Orestias_pentlandii	1	?	1	?	1	0
Orestias_robustus	1	?	1	?	1	0
Orestias_ispi	1	?	1	?	1	0
Orestias_gilsoni	1	?	1	?	1	0
Orestias_tschudii	1	?	1	?	1	0
Orestias_chungarensis	1	?	1	?	1	0
Orestias_albus	1	?	1	?	1	0
Orestias_parinacotensis	1	?	1	?	1	0
Orestias_laucaensis	1	?	1	?	1	0
Orestias_incae	1	?	1	?	1	0
Orestias_imarpe	1	?	1	?	1	0
Orestias_ascotanensis	1	?	1	?	1	0
Orestias_crawfordi	1	?	1	?	1	0
Orestias_forgeti	1	?	1	?	1	0
Orestias_frontosus	1	?	1	?	1	0
Orestias_minimus	1	?	1	?	1	0
Orestias_agassii	1	?	1	?	1	0
Orestias_piacotensis	1	?	1	?	1	0
Orestias_puni	1	?	1	?	1	0
Orestias_ututo	1	?	1	?	1	0
Cyprinodon_nichollsi	1	?	1	?	1	0
Cyprinodon_higuey	1	?	1	?	1	0
Cyprinodon_rubrofluviatilis	1	?	1	?	1	0
Cyprinodon_meeki	1	?	1	?	1	0
Cyprinodon_nazas	1	?	1	?	1	0
Cyprinodon_dearborni	1	?	1	?	1	0
Floridichthys_carpio	1	?	1	?	1	0
Cualac_tessellatus	1	?	1	?	1	0
Floridichthys_polyommus	1	?	1	?	1	0
Cyprinodon_maya	1	?	1	?	1	0
Cyprinodon_simus	1	?	1	?	1	0
Cyprinodon_artifrons	1	?	1	?	1	0
Cyprinodon_beltrani	1	?	1	?	1	0
Cyprinodon_nevadensis	1	?	1	?	1	0
Cyprinodon_verecundus	1	?	1	?	1	0
Cyprinodon_bondi	1	?	1	?	1	0
Cyprinodon_labiosus	1	?	1	?	1	0
Cyprinodon_tularosa	1	?	1	?	1	0
Myrichthys_tigrinus	?	0	?	0	0	1
Myrichthys_pantostigmius	?	0	?	0	0	1
Myrichthys_xysturus	?	0	?	0	0	1
Myrichthys_pardalis	?	0	?	0	0	1
Benthenchelys_indicus	?	0	?	0	0	1
Benthenchelys_cartieri	?	0	?	0	0	1
Benthenchelys_pacificus	?	0	?	0	0	1
Schismorhynchus_labialis	?	0	?	0	0	1
Xyrias_revulsus	?	0	?	0	0	1
Ophichthus_macrops	?	0	?	0	0	1
Ophichthus_rufus	?	0	?	0	0	1
Ophichthus_puncticeps	?	0	?	0	0	1
Scolecenchelys_cookei	?	0	?	0	0	1
Scolecenchelys_tasmaniensis	?	0	?	0	0	1
Scolecenchelys_xorae	?	0	?	0	0	1
Scolecenchelys_profundorum	?	0	?	0	0	1
Scolecenchelys_japonica	?	0	?	0	0	1
Scolecenchelys_puhioilo	?	0	?	0	0	1
Scolecenchelys_vermiformis	?	0	?	0	0	1
Scolecenchelys_chilensis	?	0	?	0	0	1
Ophichthus_brevicaudatus	?	0	?	0	0	1
Ophichthus_microcephalus	?	0	?	0	0	1
Scolecenchelys_godeffroyi	?	0	?	0	0	1
Ophichthus_remiger	?	0	?	0	0	1
Ophichthus_exourus	?	0	?	0	0	1
Ophichthus_limkouensis	?	0	?	0	0	1
Ophichthus_spinicauda	?	0	?	0	0	1
Ophichthus_macrochir	?	0	?	0	0	1
Ichthyapus_vulturis	?	0	?	0	0	1
Bascanichthys_panamensis	?	0	?	0	0	1
Bascanichthys_ceciliae	?	0	?	0	0	1
Ichthyapus_platyrhynchus	?	0	?	0	0	1
Ophisurus_rotundus	?	0	?	0	0	1
Ophisurus_serpens	?	0	?	0	0	1
Quassiremus_evionthas	?	0	?	0	0	1
Quassiremus_nothochir	?	0	?	0	0	1
Quassiremus_ascensionis	?	0	?	0	0	1
Quassiremus_polyclitellum	?	0	?	0	0	1
Ophichthus_mystacinus	?	0	?	0	0	1
Ophichthus_apachus	?	0	?	0	0	1
Ophichthus_urolophus	?	0	?	0	0	1
Ophichthus_lithinus	?	0	?	0	0	1
Ophichthus_genie	?	0	?	0	0	1
Ophichthus_stenopterus	?	0	?	0	0	1
Ophichthus_marginatus	?	0	?	0	0	1
Leiuranus_versicolor	?	0	?	0	0	1
Ophichthus_tsuchidae	?	0	?	0	0	1
Ophichthus_brasiliensis	?	0	?	0	0	1
Ethadophis_akkistikos	?	0	?	0	0	1
Ethadophis_byrnei	?	0	?	0	0	1
Ethadophis_merenda	?	0	?	0	0	1
Ichthyapus_omanensis	?	0	?	0	0	1
Ichthyapus_acutirostris	?	0	?	0	0	1
Ichthyapus_insularis	?	0	?	0	0	1
Ichthyapus_acuticeps	?	0	?	0	0	1
Brachysomophis_porphyreus	?	0	?	0	0	1
Bascanichthys_bascanoides	?	0	?	0	0	1
Xestochilus_nebulosus	?	0	?	0	0	1
Bascanichthys_scuticaris	?	0	?	0	0	1
Bascanichthys_congoensis	?	0	?	0	0	1
Bascanichthys_pusillus	?	0	?	0	0	1
Bascanichthys_longipinnis	?	0	?	0	0	1
Ichthyapus_selachops	?	0	?	0	0	1
Bascanichthys_paulensis	?	0	?	0	0	1
Bascanichthys_kirkii	?	0	?	0	0	1
Bascanichthys_cylindricus	?	0	?	0	0	1
Myrichthys_colubrinus	?	0	?	0	0	1
Myrichthys_magnificus	?	0	?	0	0	1
Ophisurus_macrorhynchos	?	0	?	0	0	1
Apterichtus_klazingai	?	0	?	0	0	1
Apterichtus_australis	?	0	?	0	0	1
Ichthyapus_ophioneus	?	0	?	0	0	1
Myrichthys_ocellatus	?	0	?	0	0	1
Lamnostoma_kampeni	?	0	?	0	0	1
Skythrenchelys_lentiginosa	?	0	?	0	0	1
Skythrenchelys_zabra	?	0	?	0	0	1
Lamnostoma_mindora	?	0	?	0	0	1
Lamnostoma_polyophthalma	?	0	?	0	0	1
Lamnostoma_taylori	?	0	?	0	0	1
Lamnostoma_orientalis	?	0	?	0	0	1
Scolecenchelys_erythraeensis	?	0	?	0	0	1
Yirrkala_tenuis	?	0	?	0	0	1
Letharchus_velifer	?	0	?	0	0	1
Letharchus_rosenblatti	?	0	?	0	0	1
Letharchus_aliculatus	?	0	?	0	0	1
Apterichtus_keramanus	?	0	?	0	0	1
Apterichtus_orientalis	?	0	?	0	0	1
Yirrkala_macrodon	?	0	?	0	0	1
Yirrkala_fusca	?	0	?	0	0	1
Rhinophichthus_penicillatus	?	0	?	0	0	1
Stictorhinus_potamius	?	0	?	0	0	1
Hyphalophis_devius	?	0	?	0	0	1
Cirrhimuraena_playfairii	?	0	?	0	0	1
Cirrhimuraena_tapeinoptera	?	0	?	0	0	1
Bascanichthys_deraniyagalai	?	0	?	0	0	1
Ophichthus_tetratrema	?	0	?	0	0	1
Ophichthus_regius	?	0	?	0	0	1
Ophichthus_arneutes	?	0	?	0	0	1
Ophichthus_maculatus	?	0	?	0	0	1
Ophichthus_bonaparti	?	0	?	0	0	1
Ophichthus_parilis	?	0	?	0	0	1
Ophichthus_pullus	?	0	?	0	0	1
Ophichthus_fowleri	?	0	?	0	0	1
Ophichthus_cylindroideus	?	0	?	0	0	1
Ophichthus_rotidoderma	?	0	?	0	0	1
Xyrias_multiserialis	?	0	?	0	0	1
Xyrias_chioui	?	0	?	0	0	1
Ophichthus_singapurensis	?	0	?	0	0	1
Ophichthus_brevirostris	?	0	?	0	0	1
Scytalichthys_miurus	?	0	?	0	0	1
Ophichthus_gomesii	?	0	?	0	0	1
Ophichthus_asakusae	?	0	?	0	0	1
Ophichthus_brachynotopterus	?	0	?	0	0	1
Ophichthus_unicolor	?	0	?	0	0	1
Ophichthus_melanoporus	?	0	?	0	0	1
Ophichthus_grandoculis	?	0	?	0	0	1
Ophichthus_echeloides	?	0	?	0	0	1
Ophichthus_altipennis	?	0	?	0	0	1
Ophichthus_megalops	?	0	?	0	0	1
Ophichthus_kunaloa	?	0	?	0	0	1
Scolecenchelys_okamurai	?	0	?	0	0	1
Malvoliophis_pinguis	?	0	?	0	0	1
Scolecenchelys_breviceps	?	0	?	0	0	1
Ophichthus_longipenis	?	0	?	0	0	1
Scolecenchelys_australis	?	0	?	0	0	1
Aplatophis_zorro	?	0	?	0	0	1
Aplatophis_chauliodus	?	0	?	0	0	1
Phaenomonas_foresti	?	0	?	0	0	1
Phaenomonas_pinnata	?	0	?	0	0	1
Phaenomonas_longissima	?	0	?	0	0	1
Phaenomonas_forsteri	?	0	?	0	0	1
Phaenomonas_cooperae	?	0	?	0	0	1
Lethogoleos_andersoni	?	0	?	0	0	1
Evips_percinctus	?	0	?	0	0	1
Hemerorhinus_heyningi	?	0	?	0	0	1
Hemerorhinus_opici	?	0	?	0	0	1
Callechelys_bitaeniata	?	0	?	0	0	1
Callechelys_guineensis	?	0	?	0	0	1
Callechelys_bilinearis	?	0	?	0	0	1
Callechelys_galapagensis	?	0	?	0	0	1
Callechelys_lutea	?	0	?	0	0	1
Ophichthus_roseus	?	0	?	0	0	1
Ophichthus_menezesi	?	0	?	0	0	1
Ophichthus_mecopterus	?	0	?	0	0	1
Ophichthus_leonensis	?	0	?	0	0	1
Ophichthus_melope	?	0	?	0	0	1
Ophichthus_hyposagmatus	?	0	?	0	0	1
Ophichthus_rutidoderma	?	0	?	0	0	1
Ophichthus_woosuitingi	?	0	?	0	0	1
Gordiichthys_randalli	?	0	?	0	0	1
Gordiichthys_combibus	?	0	?	0	0	1
Paraletharchus_opercularis	?	0	?	0	0	1
Paraletharchus_pacificus	?	0	?	0	0	1
Kertomichthys_blastorhinos	?	0	?	0	0	1
Ophichthus_fasciatus	?	0	?	0	0	1
Apterichtus_gracilis	?	0	?	0	0	1
Apterichtus_kendalli	?	0	?	0	0	1
Apterichtus_gymnocelus	?	0	?	0	0	1
Apterichtus_equatorialis	?	0	?	0	0	1
Apterichtus_caecus	?	0	?	0	0	1
Apterichtus_flavicaudus	?	0	?	0	0	1
Apterichtus_ansp	?	0	?	0	0	1
Apterichtus_moseri	?	0	?	0	0	1
Apterichtus_anguiformis	?	0	?	0	0	1
Apterichtus_monodi	?	0	?	0	0	1
Echelus_uropterus	?	0	?	0	0	1
Echelus_myrus	?	0	?	0	0	1
Myrichthys_maculosus	?	0	?	0	0	1
Myrichthys_breviceps	?	0	?	0	0	1
Dalophis_multidentatus	?	0	?	0	0	1
Dalophis_imberbis	?	0	?	0	0	1
Myrophis_microchir	?	0	?	0	0	1
Myrophis_lepturus	?	0	?	0	0	1
Myrophis_cheni	?	0	?	0	0	1
Myrophis_plumbeus	?	0	?	0	0	1
Dalophis_obtusirostris	?	0	?	0	0	1
Dalophis_boulengeri	?	0	?	0	0	1
Dalophis_cephalopeltis	?	0	?	0	0	1
Cirrhimuraena_orientalis	?	0	?	0	0	1
Cirrhimuraena_chinensis	?	0	?	0	0	1
Cirrhimuraena_oliveri	?	0	?	0	0	1
Cirrhimuraena_cheilopogon	?	0	?	0	0	1
Caralophia_loxochila	?	0	?	0	0	1
Cirrhimuraena_yuanding	?	0	?	0	0	1
Cirrhimuraena_inhacae	?	0	?	0	0	1
Cirrhimuraena_paucidens	?	0	?	0	0	1
Cirrhimuraena_calamus	?	0	?	0	0	1
Caecula_pterygera	?	0	?	0	0	1
Caecula_kuro	?	0	?	0	0	1
Echelus_pachyrhynchus	?	0	?	0	0	1
Mixomyrophis_pusillipinna	?	0	?	0	0	1
Mystriophis_rostellatus	?	0	?	0	0	1
Mystriophis_porphyreus	?	0	?	0	0	1
Mystriophis_crosnieri	?	0	?	0	0	1
Ophichthus_rugifer	?	0	?	0	0	1
Ophichthus_cephalozona	?	0	?	0	0	1
Ophichthus_manilensis	?	0	?	0	0	1
Ophichthus_ophis	?	0	?	0	0	1
Ophichthus_apicalis	?	0	?	0	0	1
Ophichthus_frontalis	?	0	?	0	0	1
Ophichthus_aphotistos	?	0	?	0	0	1
Ophichthus_omorgmus	?	0	?	0	0	1
Ophichthus_madagascariensis	?	0	?	0	0	1
Ophichthus_celebicus	?	0	?	0	0	1
Pisodonophis_cancrivorus	?	0	?	0	0	1
Aprognathodon_platyventris	?	0	?	0	0	1
Brachysomophis_henshawi	?	0	?	0	0	1
Brachysomophis_crocodilinus	?	0	?	0	0	1
Echiophis_intertinctus	?	0	?	0	0	1
Echiophis_brunneus	?	0	?	0	0	1
Ophichthus_zophochir	?	0	?	0	0	1
Scolecenchelys_borealis	?	0	?	0	0	1
Ophichthus_serpentinus	?	0	?	0	0	1
Ophichthus_polyophthalmus	?	0	?	0	0	1
Ophichthus_triserialis	?	0	?	0	0	1
Myrophis_vafer	?	0	?	0	0	1
Ahlia_egmontis	?	0	?	0	0	1
Leiuranus_semicinctus	?	0	?	0	0	1
Ophichthus_erabo	?	0	?	0	0	1
Echiophis_mordax	?	0	?	0	0	1
Callechelys_cliffi	?	0	?	0	0	1
Callechelys_springeri	?	0	?	0	0	1
Callechelys_eristigma	?	0	?	0	0	1
Callechelys_muraena	?	0	?	0	0	1
Callechelys_maculatus	?	0	?	0	0	1
Callechelys_papulosa	?	0	?	0	0	1
Leptenchelys_vermiformis	?	0	?	0	0	1
Callechelys_randalli	?	0	?	0	0	1
Callechelys_leucoptera	?	0	?	0	0	1
Asarcenchelys_longimanus	?	0	?	0	0	1
Brachysomophis_cirrocheilos	?	0	?	0	0	1
Brachysomophis_longipinnis	?	0	?	0	0	1
Ophichthus_tchangi	?	0	?	0	0	1
Ophichthus_cruentifer	?	0	?	0	0	1
Allips_concolor	?	0	?	0	0	1
Cirricaecula_johnsoni	?	0	?	0	0	1
Schultzidia_johnstonensis	?	0	?	0	0	1
Schultzidia_retropinnis	?	0	?	0	0	1
Brachysomophis_umbonis	?	0	?	0	0	1
Brachysomophis_atlanticus	?	0	?	0	0	1
Cirricaecula_macdowelli	?	0	?	0	0	1
Myrophis_anterodorsalis	?	0	?	0	0	1
Glenoglossa_wassi	?	0	?	0	0	1
Scolecenchelys_laticaudata	?	0	?	0	0	1
Herpetoichthys_fossatus	?	0	?	0	0	1
Scolecenchelys_castlei	?	0	?	0	0	1
Scolecenchelys_macroptera	?	0	?	0	0	1
Scolecenchelys_acutirostris	?	0	?	0	0	1
Scolecenchelys_nicholsae	?	0	?	0	0	1
Scolecenchelys_gymnota	?	0	?	0	0	1
Leuropharus_lasiops	?	0	?	0	0	1
Pisodonophis_hoeveni	?	0	?	0	0	1
Pisodonophis_hijala	?	0	?	0	0	1
Pisodonophis_hypselopterus	?	0	?	0	0	1
Pisodonophis_daspilotus	?	0	?	0	0	1
Xyrias_guineensis	?	0	?	0	0	1
Pisodonophis_copelandi	?	0	?	0	0	1
Pisodonophis_semicinctus	?	0	?	0	0	1
Pisodonophis_boro	?	0	?	0	0	1
Pseudomyrophis_fugesae	?	0	?	0	0	1
Pseudomyrophis_atlanticus	?	0	?	0	0	1
Pseudomyrophis_frio	?	0	?	0	0	1
Neenchelys_daedalus	?	0	?	0	0	1
Pseudomyrophis_nimius	?	0	?	0	0	1
Pseudomyrophis_micropinna	?	0	?	0	0	1
Neenchelys_microtretus	?	0	?	0	0	1
Neenchelys_retropinna	?	0	?	0	0	1
Neenchelys_buitendijki	?	0	?	0	0	1
Gordiichthys_ergodes	?	0	?	0	0	1
Gordiichthys_leibyi	?	0	?	0	0	1
Bascanichthys_filaria	?	0	?	0	0	1
Bascanichthys_fijiensis	?	0	?	0	0	1
Bascanichthys_bascanium	?	0	?	0	0	1
Bascanichthys_sibogae	?	0	?	0	0	1
Bascanichthys_myersi	?	0	?	0	0	1
Bascanichthys_inopinatus	?	0	?	0	0	1
Gordiichthys_irretitus	?	0	?	0	0	1
Callechelys_catostoma	?	0	?	0	0	1
Callechelys_marmorata	?	0	?	0	0	1
Myrophis_platyrhynchus	?	0	?	0	0	1
Myrophis_punctatus	?	0	?	0	0	1
Myrichthys_aspetocheiros	?	0	?	0	0	1
Phyllophichthus_xenodontus	?	0	?	0	0	1
Leiuranus_cyclorhinus	?	0	?	0	0	1
Echiophis_creutzbergi	?	0	?	0	0	1
Yirrkala_moorei	?	0	?	0	0	1
Yirrkala_chaselingi	?	0	?	0	0	1
Yirrkala_misolensis	?	0	?	0	0	1
Yirrkala_gjellerupi	?	0	?	0	0	1
Yirrkala_moluccensis	?	0	?	0	0	1
Yirrkala_insolitus	?	0	?	0	0	1
Yirrkala_maculata	?	0	?	0	0	1
Yirrkala_kaupii	?	0	?	0	0	1
Luthulenchelys_heemstraorum	?	0	?	0	0	1
Zoarchias_veneficus	1	?	1	?	1	0
Zoarchias_macrocephalus	1	?	1	?	1	0
Neolumpenus_unocellatus	1	?	1	?	1	0
Stichaeus_fuscus	1	?	1	?	1	0
Bryozoichthys_lysimus	1	?	1	?	1	0
Bryozoichthys_marjorius	1	?	1	?	1	0
Anoplarchus_purpurescens	1	?	1	?	1	0
Xiphister_mucosus	1	?	1	?	1	0
Phytichthys_chirus	1	?	1	?	1	0
Azygopterus_corallinus	1	?	1	?	1	0
Gymnoclinus_cristulatus	1	?	1	?	1	0
Alectridium_aurantiacum	1	?	1	?	1	0
Anoplarchus_insignis	1	?	1	?	1	0
Cebidichthys_violaceus	1	?	1	?	1	0
Neozoarces_steindachneri	1	?	1	?	1	0
Chirolophis_snyderi	1	?	1	?	1	0
Chirolophis_wui	1	?	1	?	1	0
Chirolophis_tarsodes	1	?	1	?	1	0
Chirolophis_ascanii	1	?	1	?	1	0
Stichaeus_grigorjewi	1	?	1	?	1	0
Ernogrammus_hexagrammus	1	?	1	?	1	0
Eumesogrammus_praecisus	1	?	1	?	1	0
Stichaeopsis_nevelskoi	1	?	1	?	1	0
Stichaeus_nozawae	1	?	1	?	1	0
Stichaeus_punctatus	1	?	1	?	1	0
Alectrias_mutsuensis	1	?	1	?	1	0
Alectrias_cirratus	1	?	1	?	1	0
Alectrias_benjamini	1	?	1	?	1	0
Alectrias_gallinus	1	?	1	?	1	0
Askoldia_variegata	1	?	1	?	1	0
Lumpenopsis_pavlenkoi	1	?	1	?	1	0
Lumpenopsis_clitella	1	?	1	?	1	0
Chirolophis_japonicus	1	?	1	?	1	0
Chirolophis_decoratus	1	?	1	?	1	0
Chirolophis_nugator	1	?	1	?	1	0
Stichaeus_ochriamkini	1	?	1	?	1	0
Ulvaria_subbifurcata	1	?	1	?	1	0
Soldatovia_polyactocephala	1	?	1	?	1	0
Esselenichthys_laurae	1	?	1	?	1	0
Anisarchus_macrops	1	?	1	?	1	0
Stichaeopsis_epallax	1	?	1	?	1	0
Stichaeopsis_nana	1	?	1	?	1	0
Eulophias_owashii	1	?	1	?	1	0
Eulophias_tanneri	1	?	1	?	1	0
Pseudalectrias_tarasovi	1	?	1	?	1	0
Leptoclinus_maculatus	1	?	1	?	1	0
Poroclinus_rothrocki	1	?	1	?	1	0
Anisarchus_medius	1	?	1	?	1	0
Ernogrammus_walkeri	1	?	1	?	1	0
Leptostichaeus_pumilus	1	?	1	?	1	0
Xiphister_atropurpureus	1	?	1	?	1	0
Lumpenus_fabricii	1	?	1	?	1	0
Lumpenus_sagitta	1	?	1	?	1	0
Acantholumpenus_mackayi	1	?	1	?	1	0
Lumpenella_longirostris	1	?	1	?	1	0
Chirolophis_saitone	1	?	1	?	1	0
Alectrias_alectrolophus	1	?	1	?	1	0
Esselenichthys_carli	1	?	1	?	1	0
Neozoarces_pulcher	1	?	1	?	1	0
Lumpenopsis_hypochroma	1	?	1	?	1	0
Zoarchias_glaber	1	?	1	?	1	0
Zoarchias_microstomus	1	?	1	?	1	0
Zoarchias_hosoyai	1	?	1	?	1	0
Zoarchias_uchidai	1	?	1	?	1	0
Zoarchias_neglectus	1	?	1	?	1	0
Zoarchias_major	1	?	1	?	1	0
Plagiogrammus_hopkinsii	1	?	1	?	1	0
Opisthocentrus_zonope	1	?	1	?	1	0
Opisthocentrus_ocellatus	1	?	1	?	1	0
Opisthocentrus_tenuis	1	?	1	?	1	0
Plectobranchus_evides	1	?	1	?	1	0
Pholidapus_dybowskii	1	?	1	?	1	0
Dictyosoma_burgeri	1	?	1	?	1	0
Lumpenus_lampretaeformis	1	?	1	?	1	0
Lumpenopsis_triocellata	1	?	1	?	1	0
Dictyosoma_rubrimaculatum	1	?	1	?	1	0
Himantolophus_brevirostris	1	0	1	0	1	1
Himantolophus_rostratus	1	0	1	0	1	1
Himantolophus_nigricornis	1	0	1	0	1	1
Himantolophus_crinitus	1	0	1	0	1	1
Himantolophus_azurlucens	1	0	1	0	1	1
Himantolophus_macroceratoides	1	0	1	0	1	1
Himantolophus_multifurcatus	1	0	1	0	1	1
Himantolophus_appelii	1	0	1	0	1	1
Himantolophus_macroceras	1	0	1	0	1	1
Himantolophus_groenlandicus	1	0	1	0	1	1
Himantolophus_cornifer	1	0	1	0	1	1
Himantolophus_paucifilosus	1	0	1	0	1	1
Himantolophus_danae	1	0	1	0	1	1
Himantolophus_borealis	1	0	1	0	1	1
Himantolophus_albinares	1	0	1	0	1	1
Himantolophus_pseudalbinares	1	0	1	0	1	1
Himantolophus_compressus	1	0	1	0	1	1
Himantolophus_mauli	1	0	1	0	1	1
Himantolophus_sagamius	1	0	1	0	1	1
Himantolophus_melanolophus	1	0	1	0	1	1
Trichomycterus_chapmani	1	?	1	?	1	0
Trichomycterus_mboycy	1	?	1	?	1	0
Stegophilus_panzeri	1	?	1	?	1	0
Trichomycterus_banneaui	1	?	1	?	1	0
Trichomycterus_anhanga	1	?	1	?	1	0
Trichomycterus_transandianus	1	?	1	?	1	0
Parastegophilus_maculatus	1	?	1	?	1	0
Parastegophilus_paulensis	1	?	1	?	1	0
Paravandellia_phaneronema	1	?	1	?	1	0
Ochmacanthus_orinoco	1	?	1	?	1	0
Stegophilus_septentrionalis	1	?	1	?	1	0
Trichomycterus_landinga	1	?	1	?	1	0
Stegophilus_sp._(Schaefer_1990)	1	?	1	?	1	0
Trichomycterus_itacarambiensis	1	?	1	?	1	0
Trichomycterus_punctatissimus	1	?	1	?	1	0
Trichomycterus_caipora	1	?	1	?	1	0
Trichomycterus_caliensis	1	?	1	?	1	0
Trichomycterus_dorsostriatum	1	?	1	?	1	0
Trichomycterus_alterus	1	?	1	?	1	0
Trichomycterus_trefauti	1	?	1	?	1	0
Trichomycterus_triguttatus	1	?	1	?	1	0
Schultzichthys_gracilis	1	?	1	?	1	0
Glaphyropoma_spinosum	1	?	1	?	1	0
Glaphyropoma_rodriguesi	1	?	1	?	1	0
Malacoglanis_gelatinosus	1	?	1	?	1	0
Stenolicmus_sarmientoi	1	?	1	?	1	0
Schultzichthys_bondi	1	?	1	?	1	0
Trichomycterus_tiraquae	1	?	1	?	1	0
Trichomycterus_pradensis	1	?	1	?	1	0
Trichomycterus_piurae	1	?	1	?	1	0
Pygidianops_cuao	1	?	1	?	1	0
Pygidianops_magoi	1	?	1	?	1	0
Rhizosomichthys_totae	1	?	1	?	1	0
Microcambeva_ribeirae	1	?	1	?	1	0
Microcambeva_barbata	1	?	1	?	1	0
Copionodon_lianae	1	?	1	?	1	0
Stegophilus_insidiosus	1	?	1	?	1	0
Trichomycterus_immaculatus	1	?	1	?	1	0
Trichomycterus_bahianus	1	?	1	?	1	0
Trichomycterus_diabolus	1	?	1	?	1	0
Trichomycterus_caudofasciatus	1	?	1	?	1	0
Trichomycterus_corduvensis	1	?	1	?	1	0
Trichomycterus_iheringi	1	?	1	?	1	0
Ammoglanis_diaphanus	1	?	1	?	1	0
Ammoglanis_pulex	1	?	1	?	1	0
Ammoglanis_amapaensis	1	?	1	?	1	0
Ituglanis_paraguassuensis	1	?	1	?	1	0
Ituglanis_amazonicus	1	?	1	?	1	0
Ituglanis_nebulosus	1	?	1	?	1	0
Ituglanis_laticeps	1	?	1	?	1	0
Trichomycterus_spilosoma	1	?	1	?	1	0
Trichomycterus_cachiaensis	1	?	1	?	1	0
Trichomycterus_rubiginosus	1	?	1	?	1	0
Trichomycterus_chiltoni	1	?	1	?	1	0
Trichomycterus_pantherinus	1	?	1	?	1	0
Trichomycterus_brunoi	1	?	1	?	1	0
Trichomycterus_taroba	1	?	1	?	1	0
Trichomycterus_lewi	1	?	1	?	1	0
Trichomycterus_mariamole	1	?	1	?	1	0
Trichomycterus_candidus	1	?	1	?	1	0
Trichomycterus_florense	1	?	1	?	1	0
Vandellia_beccarii	1	?	1	?	1	0
Trichomycterus_goeldii	1	?	1	?	1	0
Scleronema_operculatum	1	?	1	?	1	0
Scleronema_minutum	1	?	1	?	1	0
Paracanthopoma_parva	1	?	1	?	1	0
Silvinichthys_bortayro	1	?	1	?	1	0
Silvinichthys_mendozensis	1	?	1	?	1	0
Trichomycterus_dispar	1	?	1	?	1	0
Trichomycterus_paolence	1	?	1	?	1	0
Stauroglanis_gouldingi	1	?	1	?	1	0
Homodiaetus_anisitsi	1	?	1	?	1	0
Ochmacanthus_batrachostomus	1	?	1	?	1	0
Trichomycterus_concolor	1	?	1	?	1	0
Trichomycterus_fuliginosus	1	?	1	?	1	0
Trichomycterus_aguarague	1	?	1	?	1	0
Trichomycterus_auroguttatus	1	?	1	?	1	0
Trichomycterus_plumbeus	1	?	1	?	1	0
Trichomycterus_fassli	1	?	1	?	1	0
Trichomycterus_arleoi	1	?	1	?	1	0
Trichomycterus_guaraquessaba	1	?	1	?	1	0
Trichomycterus_spegazzinii	1	?	1	?	1	0
Trichomycterus_pseudosilvinichthys	1	?	1	?	1	0
Trichomycterus_santanderensis	1	?	1	?	1	0
Trichomycterus_retropinnis	1	?	1	?	1	0
Trichomycterus_knerii	1	?	1	?	1	0
Trichomycterus_ruitoquensis	1	?	1	?	1	0
Trichomycterus_boylei	1	?	1	?	1	0
Ochmacanthus_flabelliferus	1	?	1	?	1	0
Pseudostegophilus_haemomyzon	1	?	1	?	1	0
Trichomycterus_romeroi	1	?	1	?	1	0
Trichomycterus_stawiarski	1	?	1	?	1	0
Typhlobelus_lundbergi	1	?	1	?	1	0
Tridensimilis_venezuelae	1	?	1	?	1	0
Tridensimilis_brevis	1	?	1	?	1	0
Tridentopsis_cahuali	1	?	1	?	1	0
Tridentopsis_sp._(Schaefer_1990)	1	?	1	?	1	0
Tridentopsis_tocantinsi	1	?	1	?	1	0
Tridentopsis_pearsoni	1	?	1	?	1	0
Trichomycterus_chungaraensis	1	?	1	?	1	0
Scleronema_angustirostre	1	?	1	?	1	0
Ochmacanthus_alternus	1	?	1	?	1	0
Apomatoceros_alleni	1	?	1	?	1	0
Bullockia_maldonadoi	1	?	1	?	1	0
Trichomycterus_venulosus	1	?	1	?	1	0
Trichomycterus_santaeritae	1	?	1	?	1	0
Trichomycterus_guianense	1	?	1	?	1	0
Trichomycterus_naipi	1	?	1	?	1	0
Trichomycterus_straminius	1	?	1	?	1	0
Trichomycterus_sp._(Schaefer_1990)	1	?	1	?	1	0
Trichomycterus_mondolfi	1	?	1	?	1	0
Trichomycterus_papilliferus	1	?	1	?	1	0
Trichomycterus_roigi	1	?	1	?	1	0
Trichomycterus_yuska	1	?	1	?	1	0
Trichomycterus_stellatus	1	?	1	?	1	0
Trichomycterus_megantoni	1	?	1	?	1	0
Trichomycterus_castroi	1	?	1	?	1	0
Trichomycterus_unicolor	1	?	1	?	1	0
Trichomycterus_crassicaudatus	1	?	1	?	1	0
Trichomycterus_nigromaculatus	1	?	1	?	1	0
Trichomycterus_paquequerense	1	?	1	?	1	0
Henonemus_intermedius	1	?	1	?	1	0
Trichomycterus_johnsoni	1	?	1	?	1	0
Trichomycterus_bomboizanus	1	?	1	?	1	0
Trichomycterus_weyrauchi	1	?	1	?	1	0
Trichomycterus_potschi	1	?	1	?	1	0
